session_code,id_in_session,participant_code,channel,nickname,body,timestamp
w0k1pp1v,51,hxk8xaae,7-bargaining_tdl_main-45_1_2,LeftPartner,"I'm generally pretty trusting, so if you say we're working together I can go with that!",1787580632.8344297
w0k1pp1v,56,n436emyu,7-bargaining_tdl_main-45_1_2,RightPartner,"Don't disappoint me, I am ready to trust you",1787580676.2612426
w0k1pp1v,51,hxk8xaae,7-bargaining_tdl_main-45_1_2,LeftPartner,Okay same! ,1787580686.6444159
w0k1pp1v,56,n436emyu,7-bargaining_tdl_main-45_2_3,LeftPartner,hope you are there,1787580688.7500784
w0k1pp1v,51,hxk8xaae,7-bargaining_tdl_main-45_1_2,LeftPartner,Want to click next and move to the next part?,1787580698.7517614
w0k1pp1v,56,n436emyu,7-bargaining_tdl_main-45_1_2,RightPartner,hope you understand the game,1787580712.701858
w0k1pp1v,51,hxk8xaae,7-bargaining_tdl_main-45_1_2,LeftPartner,I think I do,1787580718.35335
w0k1pp1v,56,n436emyu,7-bargaining_tdl_main-45_1_2,RightPartner,"sure, let move on",1787580725.5830598
w0k1pp1v,51,hxk8xaae,7-bargaining_tdl_main-45_1_2,LeftPartner,okay let's go!,1787580730.366336
w0k1pp1v,96,8qx1cgk6,7-bargaining_tdl_main-46_1_2,RightPartner,I'm glad to support someone if they'll support me back.,1787581177.2043173
w0k1pp1v,96,8qx1cgk6,7-bargaining_tdl_main-46_2_3,LeftPartner,Glad to support you if you'll support me back!,1787581191.900719
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_2_3,LeftPartner,Hey ! i definetly think that you should support me,1787581210.0570533
w0k1pp1v,103,arh189lt,7-bargaining_tdl_main-47_2_3,RightPartner,Hi there!,1787581211.1551976
w0k1pp1v,105,vizzrjoz,7-bargaining_tdl_main-48_2_3,LeftPartner,Hello,1787581212.036758
w0k1pp1v,105,vizzrjoz,7-bargaining_tdl_main-48_1_2,RightPartner,Hello,1787581214.8463464
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_1_2,RightPartner,Hi!,1787581214.9529426
w0k1pp1v,85,2ubzh57u,7-bargaining_tdl_main-49_1_2,RightPartner,"Hi, I will support you",1787581219.42988
w0k1pp1v,73,6nfptj8w,7-bargaining_tdl_main-48_1_3,RightPartner,Hello!,1787581219.7998
w0k1pp1v,103,arh189lt,7-bargaining_tdl_main-47_1_3,LeftPartner,Hi there!,1787581221.4987032
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,I would think it would benefit us both if we just agreed to vote for each other and get the $3,1787581221.6703892
w0k1pp1v,73,6nfptj8w,7-bargaining_tdl_main-48_1_2,LeftPartner,Hello!,1787581223.0783677
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_2_3,LeftPartner,How are you doing,1787581223.4686923
w0k1pp1v,84,ct1gk54g,7-bargaining_tdl_main-49_1_2,LeftPartner,Hello. Lets support each other.,1787581223.8229563
w0k1pp1v,85,2ubzh57u,7-bargaining_tdl_main-49_2_3,LeftPartner,"Hi, I will support you",1787581228.0980127
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_1_2,RightPartner,Yes! Lets do it,1787581230.4863558
w0k1pp1v,108,gv8dwbep,7-bargaining_tdl_main-48_2_3,RightPartner,Hi. I would like to support you if you will support me.,1787581230.725736
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,Otherwise we walk with nothing,1787581231.130655
w0k1pp1v,95,kpyo2rqz,7-bargaining_tdl_main-49_1_3,LeftPartner,You should chose me because I am writing your color down,1787581231.782891
w0k1pp1v,106,j8afu46t,7-bargaining_tdl_main-50_1_2,RightPartner,I will support you if you support me,1787581232.086842
w0k1pp1v,84,ct1gk54g,7-bargaining_tdl_main-49_1_2,LeftPartner,We are both light colors :),1787581232.79994
w0k1pp1v,96,8qx1cgk6,7-bargaining_tdl_main-46_2_3,LeftPartner,"Yellow left the chat as soon as I sent a message, so I think you and I have the best chance of working together",1787581234.4156194
w0k1pp1v,73,6nfptj8w,7-bargaining_tdl_main-48_1_2,LeftPartner,Are you wanting to support each other?,1787581237.2362902
w0k1pp1v,85,2ubzh57u,7-bargaining_tdl_main-49_1_2,RightPartner,yes,1787581237.2488816
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_1_2,RightPartner,Can i trust you?,1787581237.734928
w0k1pp1v,105,vizzrjoz,7-bargaining_tdl_main-48_2_3,LeftPartner,This sounds appealing to me,1787581240.1620657
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,Yes,1787581242.4671402
w0k1pp1v,95,kpyo2rqz,7-bargaining_tdl_main-49_2_3,RightPartner,Ok I will do the same for you so we both get the bonus,1787581242.609689
w0k1pp1v,83,vrwl98zr,7-bargaining_tdl_main-51_1_2,LeftPartner,Hello,1787581243.7066243
w0k1pp1v,83,vrwl98zr,7-bargaining_tdl_main-51_1_3,RightPartner,Hello,1787581247.135676
w0k1pp1v,105,vizzrjoz,7-bargaining_tdl_main-48_1_2,RightPartner,Yes I think that would be a great idea,1787581247.8529196
w0k1pp1v,87,mjzh4ngg,7-bargaining_tdl_main-50_1_2,LeftPartner,Ok.,1787581247.9167402
w0k1pp1v,73,6nfptj8w,7-bargaining_tdl_main-48_1_3,RightPartner,Would you like to support each other?,1787581247.9830735
w0k1pp1v,94,lmx2ddmh,7-bargaining_tdl_main-51_1_2,RightPartner,hello,1787581248.1582892
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,I haven't even typed to the other color,1787581248.3396838
w0k1pp1v,103,arh189lt,7-bargaining_tdl_main-47_2_3,RightPartner,"OK, I'll ALWAYS support you IF you support me!",1787581251.377286
w0k1pp1v,108,gv8dwbep,7-bargaining_tdl_main-48_1_3,LeftPartner,"Yes, I would. ",1787581254.2876055
w0k1pp1v,83,vrwl98zr,7-bargaining_tdl_main-51_1_2,LeftPartner,Do you want to just support each other?,1787581262.6514735
w0k1pp1v,108,gv8dwbep,7-bargaining_tdl_main-48_2_3,RightPartner,That is what we should do then.,1787581263.4260938
w0k1pp1v,94,lmx2ddmh,7-bargaining_tdl_main-51_2_3,LeftPartner,I will support purple,1787581263.7196312
w0k1pp1v,87,mjzh4ngg,7-bargaining_tdl_main-50_1_2,LeftPartner,I will choose orange.,1787581264.2196846
w0k1pp1v,103,arh189lt,7-bargaining_tdl_main-47_1_3,LeftPartner,hello?,1787581267.6792288
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_1_2,RightPartner,That sounds good with me ,1787581267.6829574
w0k1pp1v,94,lmx2ddmh,7-bargaining_tdl_main-51_1_2,RightPartner,yes I will support you,1787581269.6306574
w0k1pp1v,105,vizzrjoz,7-bargaining_tdl_main-48_2_3,LeftPartner,Okay I am fine with that,1787581277.5393665
w0k1pp1v,83,vrwl98zr,7-bargaining_tdl_main-51_1_2,LeftPartner,"Sounds good, I'll do the same then",1787581282.845066
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,So do we really sit here for ten minutes? haha,1787581283.1844022
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_2_3,LeftPartner,Can you be trusted with supporting me?,1787581283.1882217
w0k1pp1v,94,lmx2ddmh,7-bargaining_tdl_main-51_1_2,RightPartner,Sounds good,1787581288.690845
w0k1pp1v,110,3ugtx1v0,7-bargaining_tdl_main-51_2_3,RightPartner,I will support orange. ,1787581289.3138778
w0k1pp1v,110,3ugtx1v0,7-bargaining_tdl_main-51_1_3,LeftPartner,Would you be willing to support me? I will support you.,1787581293.990763
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,Or can we click next and move on?,1787581294.2017395
w0k1pp1v,103,arh189lt,7-bargaining_tdl_main-47_2_3,RightPartner,Of course!,1787581294.2581484
w0k1pp1v,83,vrwl98zr,7-bargaining_tdl_main-51_1_2,LeftPartner,"Perfect, see you in the game.",1787581295.7769885
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_1_2,RightPartner,Yeah i guess so ,1787581296.467426
w0k1pp1v,92,g78azthz,7-bargaining_tdl_main-47_1_2,LeftPartner,I'm moving on and voting orange for you!,1787581305.8100798
w0k1pp1v,103,arh189lt,7-bargaining_tdl_main-47_2_3,RightPartner,That way we'll both make money!,1787581308.281691
w0k1pp1v,99,d0x4khnp,7-bargaining_tdl_main-47_1_2,RightPartner,I think we can just clicked next ,1787581310.163409
w0k1pp1v,73,6nfptj8w,7-bargaining_tdl_main-48_1_3,RightPartner,"Great! At the end of the day, someone is going to get 0 unfortunately.",1787581314.1449533
w0k1pp1v,105,vizzrjoz,7-bargaining_tdl_main-48_1_2,RightPartner,So are we doing to lock in and support one another?,1787581317.244454
w0k1pp1v,111,9lj02el0,7-bargaining_tdl_main-53_1_3,RightPartner,Hello,1787581319.995879
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_2_3,LeftPartner,hi,1787581322.1902807
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,hello,1787581324.6456568
w0k1pp1v,111,9lj02el0,7-bargaining_tdl_main-53_1_2,LeftPartner,Hello,1787581325.3868697
w0k1pp1v,79,qludv7ue,7-bargaining_tdl_main-52_1_2,LeftPartner,Hi,1787581332.4999685
w0k1pp1v,113,35cg8lsk,7-bargaining_tdl_main-53_2_3,LeftPartner,hey,1787581333.3360798
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_2_3,RightPartner,hi who are you supporting?,1787581344.8946567
w0k1pp1v,111,9lj02el0,7-bargaining_tdl_main-53_1_3,RightPartner,Anybody there?,1787581346.943146
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,"alright, cool",1787581350.4810874
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,you're responding,1787581354.462531
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_1_3,LeftPartner,hi who are you supporting?,1787581361.3284643
w0k1pp1v,111,9lj02el0,7-bargaining_tdl_main-53_1_3,RightPartner,No worries if you don't want to chat,1787581376.1222236
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_2_3,LeftPartner,I don't think there's a fair way to do this right,1787581386.7538648
w0k1pp1v,76,piguhffc,7-bargaining_tdl_main-54_1_3,RightPartner,hello,1787581388.456013
w0k1pp1v,124,17t98wdx,7-bargaining_tdl_main-54_2_3,RightPartner,"Hello and good morning! Orange is my nephew's favorite color. He is obsessed with orange. Thus, I will support you. It would be great if you support me!",1787581393.303042
w0k1pp1v,107,rh230638,7-bargaining_tdl_main-54_1_2,RightPartner,Can you see which color I am?,1787581394.3637762
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_2_3,LeftPartner,like one person has to be left out,1787581395.2810333
w0k1pp1v,124,17t98wdx,7-bargaining_tdl_main-54_1_3,LeftPartner,Hi there,1787581398.5192912
w0k1pp1v,79,qludv7ue,7-bargaining_tdl_main-52_1_3,RightPartner,You and I can support each other.,1787581398.9855795
w0k1pp1v,76,piguhffc,7-bargaining_tdl_main-54_1_2,LeftPartner,"yes, i can",1787581402.4195561
w0k1pp1v,136,vx3ypuy5,7-bargaining_tdl_main-56_2_3,RightPartner,Hey there!,1787581405.7748377
w0k1pp1v,123,2zlymyro,7-bargaining_tdl_main-53_1_3,LeftPartner,"I’m willing to support you if you support me. If we both stick to that agreement, we each get $3. Are you willing to agree to that?",1787581407.7419097
w0k1pp1v,136,vx3ypuy5,7-bargaining_tdl_main-56_1_3,LeftPartner,Hey there!,1787581408.3097162
w0k1pp1v,104,yawy61kz,7-bargaining_tdl_main-55_1_3,RightPartner,are you planning on supporting anyone?,1787581409.4390974
w0k1pp1v,126,asrcrh6w,7-bargaining_tdl_main-56_2_3,LeftPartner,Hello!,1787581410.3707833
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_2_3,RightPartner,true but at least someone will win,1787581418.212589
w0k1pp1v,128,devi1fvz,7-bargaining_tdl_main-55_1_3,LeftPartner,Not sure yet. Wanna team up and support each other?,1787581421.2072635
w0k1pp1v,125,rugo5tf6,7-bargaining_tdl_main-56_1_3,RightPartner,hi !!,1787581421.308617
w0k1pp1v,107,rh230638,7-bargaining_tdl_main-54_1_2,RightPartner,How about we support each other in each round?,1787581424.1490169
w0k1pp1v,111,9lj02el0,7-bargaining_tdl_main-53_1_3,RightPartner,Yeah sure let's do that. Sounds good to me!,1787581427.1975706
w0k1pp1v,104,yawy61kz,7-bargaining_tdl_main-55_1_3,RightPartner,yea sure,1787581430.5497096
w0k1pp1v,115,bfppn9t1,7-bargaining_tdl_main-55_2_3,LeftPartner,Do you want to pair ?,1787581430.5562606
w0k1pp1v,124,17t98wdx,7-bargaining_tdl_main-54_1_3,LeftPartner,I'll support you if you support me. We both win. What do you say?,1787581431.9144087
w0k1pp1v,126,asrcrh6w,7-bargaining_tdl_main-56_2_3,LeftPartner,Do you want to support each other so we can  earn $3?,1787581431.9187617
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_2_3,LeftPartner,"yeah, I'm gonna sacrifice myself",1787581434.2677665
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_2_3,LeftPartner,vote for the other,1787581436.4478426
w0k1pp1v,136,vx3ypuy5,7-bargaining_tdl_main-56_2_3,RightPartner,Yes please I was just about to ask that,1787581439.6150975
w0k1pp1v,125,rugo5tf6,7-bargaining_tdl_main-56_1_2,LeftPartner,want to support me ?,1787581442.2072299
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_1_2,RightPartner,who will you support,1787581443.2319663
w0k1pp1v,79,qludv7ue,7-bargaining_tdl_main-52_1_2,LeftPartner,Who are you going to support?,1787581443.4465513
w0k1pp1v,128,devi1fvz,7-bargaining_tdl_main-55_1_3,LeftPartner,Sounds like a plan. Let's do it.,1787581446.3550293
w0k1pp1v,136,vx3ypuy5,7-bargaining_tdl_main-56_2_3,RightPartner,Thank you for saying that,1787581448.867559
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,who will you support,1787581449.1954758
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,"I'm self sacrificing, vote for the other",1787581450.056642
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_1_3,LeftPartner,sounds good,1787581452.174387
w0k1pp1v,126,asrcrh6w,7-bargaining_tdl_main-56_2_3,LeftPartner,"OK, I will give my support to purple",1787581453.6022317
w0k1pp1v,125,rugo5tf6,7-bargaining_tdl_main-56_1_3,RightPartner,should we support each other ?,1787581455.9995437
w0k1pp1v,104,yawy61kz,7-bargaining_tdl_main-55_1_3,RightPartner,do we need to let orange know?,1787581456.458307
w0k1pp1v,126,asrcrh6w,7-bargaining_tdl_main-56_2_3,LeftPartner,I am orange.,1787581457.9353302
w0k1pp1v,76,piguhffc,7-bargaining_tdl_main-54_1_3,RightPartner,I totally agree with that.,1787581458.350759
w0k1pp1v,107,rh230638,7-bargaining_tdl_main-54_2_3,LeftPartner,Sure. sounds good,1787581462.736234
w0k1pp1v,126,asrcrh6w,7-bargaining_tdl_main-56_2_3,LeftPartner,Thanks so much!,1787581464.4231215
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_2_3,RightPartner,thank you ,1787581464.4268498
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,there's no fair way to do it and I'm not pressed for a bonus haha,1787581464.9431446
w0k1pp1v,115,bfppn9t1,7-bargaining_tdl_main-55_1_2,RightPartner,Do you want to Pair ?,1787581467.2226052
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_1_3,LeftPartner,Hello .,1787581472.9068396
w0k1pp1v,136,vx3ypuy5,7-bargaining_tdl_main-56_2_3,RightPartner,Sounds good to me and of course! I appreciate you,1787581475.9783642
w0k1pp1v,124,17t98wdx,7-bargaining_tdl_main-54_1_3,LeftPartner,Ok sounds great. Let's do it. Purple will support Yellow and vice versa. Sounds like a plan. ,1787581482.9279814
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_2_3,RightPartner,I am not sure just yet,1787581485.585199
w0k1pp1v,126,asrcrh6w,7-bargaining_tdl_main-56_1_2,RightPartner,I'm so sorry. I just made an agreement with purple.,1787581486.037293
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_3,RightPartner,Hello,1787581487.103071
w0k1pp1v,116,q10b5ceg,7-bargaining_tdl_main-58_1_3,RightPartner,hello,1787581490.597679
w0k1pp1v,76,piguhffc,7-bargaining_tdl_main-54_1_3,RightPartner,definetly,1787581494.477015
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,then support me,1787581495.3683116
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_2,LeftPartner,Dunno,1787581495.700166
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,and i will support you,1787581502.924593
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_2_3,RightPartner,"I am open to it , please say why ",1787581511.5468824
w0k1pp1v,132,kw7zy1d3,7-bargaining_tdl_main-58_1_3,LeftPartner,It looks like orange left. So how about you support me and I support you and that way we both get the bonus?,1787581515.6406302
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_1_2,RightPartner,i know who i will support,1787581517.2808557
w0k1pp1v,79,qludv7ue,7-bargaining_tdl_main-52_1_3,RightPartner,The other person has not communicated well with me.  I will support you.,1787581523.5292687
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,because if we support each other then well get the money,1787581527.1491714
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_1_3,LeftPartner,Can you tell me why I should be supporting you ?,1787581530.1000648
w0k1pp1v,140,27ms7irl,7-bargaining_tdl_main-59_2_3,RightPartner,"Hi, can we agree to support each other so that we each earn $3?",1787581531.8906124
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,but if you dont support me and i dont support you then we get nothing,1787581535.869117
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,are you good with that,1787581541.4350204
w0k1pp1v,79,qludv7ue,7-bargaining_tdl_main-52_1_2,LeftPartner,I understand.,1787581542.1770718
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,cool cool,1787581545.4580836
w0k1pp1v,129,306mrw7o,7-bargaining_tdl_main-59_2_3,LeftPartner,Yes. That works for me. ,1787581549.7003317
w0k1pp1v,130,tio8epdt,7-bargaining_tdl_main-58_2_3,LeftPartner,"I intend to support you. If you support me as well, we can both earn $3. Please support Orange",1787581556.7575579
w0k1pp1v,130,tio8epdt,7-bargaining_tdl_main-58_1_2,RightPartner,I intend to support Purple. You can support whoever you think is best.,1787581557.9066706
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_2_3,LeftPartner,I'm hitting the next button,1787581560.1993167
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_2,LeftPartner,who,1787581560.3376548
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_3,RightPartner,not really,1787581570.167979
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_1_2,RightPartner,purple,1787581574.333694
w0k1pp1v,86,dd8g5n3l,7-bargaining_tdl_main-52_1_2,RightPartner,I'm hitting the next button,1787581574.551763
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_1_3,LeftPartner,They agreed to both of us supporting each other ,1787581578.9697764
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_3,RightPartner,Should I support you?,1787581586.0253744
w0k1pp1v,78,fd61kqcf,7-bargaining_tdl_main-60_1_2,LeftPartner,hello,1787581594.2351725
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_2_3,RightPartner,"If I support you , will you support me ? We will both walk away with $3 .",1787581600.310648
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_2,LeftPartner,"cool, that's me",1787581603.4293637
w0k1pp1v,139,51xafo1c,7-bargaining_tdl_main-60_1_3,LeftPartner,"Im going to support you, support me back and we win",1787581606.095412
w0k1pp1v,90,fq060u1u,7-bargaining_tdl_main-52_1_3,LeftPartner,im hitting next ,1787581607.20122
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_1_2,RightPartner,no its not,1787581620.851135
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_2,LeftPartner,jk,1787581622.7995713
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,yes,1787581629.585125
w0k1pp1v,78,fd61kqcf,7-bargaining_tdl_main-60_1_2,LeftPartner,I am ready to support you ,1787581635.8641226
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_2_3,RightPartner,"All right then Orange , I am game . ",1787581648.9109235
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_2,LeftPartner,just trying to inject some humor. you can see who you're chatting with,1787581651.4139264
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_2_3,LeftPartner,are we finished here?,1787581656.7188716
w0k1pp1v,133,owr3is4o,7-bargaining_tdl_main-61_1_2,LeftPartner,"hi, i think we should support each other",1787581658.4912455
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_1_2,RightPartner,what does that mean ,1787581660.7544594
w0k1pp1v,135,0err8ha5,7-bargaining_tdl_main-57_1_2,RightPartner,creepy bot,1787581662.16036
w0k1pp1v,138,2ljpd68r,7-bargaining_tdl_main-57_2_3,RightPartner,"Yes , as far as I am concerned",1787581668.510942
w0k1pp1v,114,p753z9n4,7-bargaining_tdl_main-60_1_2,RightPartner,Hello i also ready to support you,1787581670.8721998
w0k1pp1v,133,owr3is4o,7-bargaining_tdl_main-61_1_3,RightPartner,hi i think we should support each other,1787581671.0202138
w0k1pp1v,78,fd61kqcf,7-bargaining_tdl_main-60_1_2,LeftPartner,support me and we will win partner,1787581673.1607974
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_2,LeftPartner,"You are listed as ""Purple Participant"" beep boop",1787581682.2212827
w0k1pp1v,114,p753z9n4,7-bargaining_tdl_main-60_1_2,RightPartner,yes i agree,1787581690.9199882
w0k1pp1v,78,fd61kqcf,7-bargaining_tdl_main-60_1_2,LeftPartner,Ok lets goo,1787581693.0632665
w0k1pp1v,144,mbqoc0ag,7-bargaining_tdl_main-61_2_3,RightPartner,Hi! I'm purple. i'd like to support u if your'e willing to support me as well. That way we can both earn $3. let me know if you'd like to coordinate that :),1787581694.1267715
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_3,RightPartner,beep boop,1787581696.3953288
w0k1pp1v,145,2jce0uip,7-bargaining_tdl_main-62_1_2,RightPartner,hello!,1787581696.7531767
w0k1pp1v,145,2jce0uip,7-bargaining_tdl_main-62_2_3,LeftPartner,hello!,1787581697.749407
w0k1pp1v,133,owr3is4o,7-bargaining_tdl_main-61_1_2,LeftPartner,hellloooo,1787581711.044645
w0k1pp1v,147,n06pgjto,7-bargaining_tdl_main-62_2_3,RightPartner,"hi, purple and orange are the bolder more powerful colors",1787581713.8603792
w0k1pp1v,122,x2rhsb0z,7-bargaining_tdl_main-62_1_2,LeftPartner,Hello,1787581714.7012932
w0k1pp1v,122,x2rhsb0z,7-bargaining_tdl_main-62_1_3,RightPartner,Hello,1787581717.857429
w0k1pp1v,127,pnbhvr77,7-bargaining_tdl_main-57_1_3,RightPartner,"the other bot left, now it's just us",1787581721.0376642
w0k1pp1v,147,n06pgjto,7-bargaining_tdl_main-62_2_3,RightPartner,it would make sense to support each other,1787581722.0294306
